date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:41:58	427584/427584	---M--	200	added ('OK')	font/woff2	etag:%22164b0cce3e84260d666a86a4d571d775%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-light-300.woff2	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-light-300.woff2	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:41:58	310312/310312	---M--	200	added ('OK')	font/woff	etag:%221f92f856b538643cdd29626498fbcdfa%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-light-300.woff	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-light-300.woff	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:00	1106452/1106452	---M--	200	added ('OK')	font/ttf	etag:%221bc64430728880564431359068f40b05%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-light-300.ttf	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-light-300.ttf	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:00	391736/391736	---M--	200	added ('OK')	font/woff2	etag:%2261a0cc05bd2628e679bc4591729b458b%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-regular-400.woff2	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-regular-400.woff2	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:01	284340/284340	---M--	200	added ('OK')	font/woff	etag:%224ab77372c0d5008096313d7f3b97d2db%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-regular-400.woff	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-regular-400.woff	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:03	982412/982412	---M--	200	added ('OK')	font/ttf	etag:%22e21e4fad48f653ca584b5aad567f0e79%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-regular-400.ttf	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-regular-400.ttf	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:03	330908/330908	---M--	200	added ('OK')	font/woff2	etag:%2242195a0dac2e817c29aaf70af8c8be00%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-solid-900.woff2	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-solid-900.woff2	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:04	239020/239020	---M--	200	added ('OK')	font/woff	etag:%221772aa4ad5b73f27456cee77efc5a649%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-solid-900.woff	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-solid-900.woff	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:07	870948/870948	---M--	200	added ('OK')	font/ttf	etag:%225ffaa92bd5797d607cc9950f5d6c093f%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-solid-900.ttf	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-solid-900.ttf	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:08	467120/467120	---M--	200	added ('OK')	font/woff2	etag:%2259e0ff036b5f0fd0ae04c4b10d8591ca%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-thin-100.woff2	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-thin-100.woff2	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:08	331728/331728	---M--	200	added ('OK')	font/woff	etag:%221e5df99222538f7cd7cbfd09c982bba7%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-thin-100.woff	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-thin-100.woff	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:09	4178/4178	---M--	200	added ('OK')	image/gif	etag:%22c5cd7f5300576ab4c88202b42f6ded62%22	https://haitacmanhnhat.vn/st-ms/imgs/ajax-loader.gif	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/ajax-loader.gif	(from https://haitacmanhnhat.vn/st-ms/css/slick-theme.css)
19:42:10	1221980/1221980	---M--	200	added ('OK')	font/ttf	etag:%22a2b3667fa647208ac98eba5aecf89887%22	https://haitacmanhnhat.vn/st-ms/webfonts/fa-thin-100.ttf	./haitac_site/haitacmanhnhat.vn/st-ms/webfonts/fa-thin-100.ttf	(from https://haitacmanhnhat.vn/st-ms/css/all.min.css)
19:42:10	9/9	---M--	404	error ('Not%20Found')	text/plain		https://haitacmanhnhat.vn/st-ms/css/fonts/slick.eot	./haitac_site/haitacmanhnhat.vn/st-ms/css/fonts/slick.61.delayed	(from https://haitacmanhnhat.vn/st-ms/css/slick-theme.css)
19:42:11	9/9	---M--	404	error ('Not%20Found')	text/plain		https://haitacmanhnhat.vn/st-ms/css/fonts/slick.eot?	./haitac_site/haitacmanhnhat.vn/st-ms/css/fonts/slick.62d41d.delayed	(from https://haitacmanhnhat.vn/st-ms/css/slick-theme.css)
19:42:12	9/9	---M--	404	error ('Not%20Found')	text/plain		https://haitacmanhnhat.vn/st-ms/css/fonts/slick.woff	./haitac_site/haitacmanhnhat.vn/st-ms/css/fonts/slick.63.delayed	(from https://haitacmanhnhat.vn/st-ms/css/slick-theme.css)
19:42:13	9/9	---M--	404	error ('Not%20Found')	text/plain		https://haitacmanhnhat.vn/st-ms/css/fonts/slick.ttf	./haitac_site/haitacmanhnhat.vn/st-ms/css/fonts/slick.64.delayed	(from https://haitacmanhnhat.vn/st-ms/css/slick-theme.css)
19:42:14	9/9	---M--	404	error ('Not%20Found')	text/plain		https://haitacmanhnhat.vn/st-ms/css/fonts/slick.svg	./haitac_site/haitacmanhnhat.vn/st-ms/css/fonts/slick.65.delayed	(from https://haitacmanhnhat.vn/st-ms/css/slick-theme.css)
19:42:16	3198/3198	---MC-	200	added ('OK')	text/css	date:Sat,%2018%20Oct%202025%2012:42:15%20GMT	https://fonts.googleapis.com/css2?family=Open+Sans:ital,wght@0,300..800;1,300..800&display=swap	./haitac_site/fonts.googleapis.com/css246ca.css	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:17	1373/1373	---M--	200	added ('OK')	image/png	etag:%22dcd7041482d0f09257c7489f278f5778%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/dropdown-icon.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/dropdown-icon.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:18	689053/689053	---M--	200	added ('OK')	image/jpeg	etag:%22c197581a6cd95f06ef02ec782512c410%22	https://haitacmanhnhat.vn/st-ms/imgs/bg-main.jpg	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/bg-main.jpg	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:18	2685/2685	---M--	200	added ('OK')	image/png	etag:%223e0ec288d6f02043e7cf13c090617689%22	https://haitacmanhnhat.vn/st-ms/imgs/icon-search.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/icon-search.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:19	2498/2498	---M--	200	added ('OK')	image/png	etag:%2278265a25bfe4d3caf9af7c7ce75aa7e4%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/bg-menu.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/bg-menu.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:20	2786/2786	---M--	200	added ('OK')	image/png	etag:%22d7691752043a9960281ca72e5c3e4bd9%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/bg-logo.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/bg-logo.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:21	23847/23847	---M--	200	added ('OK')	image/png	etag:%22e10ad4769a065380a708d6215cc11ca9%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/homepage-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/homepage-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:22	17698/17698	---M--	200	added ('OK')	image/png	etag:%227c8af0e632d14bcd299ebe93404b00ae%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/news-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/news-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:23	21692/21692	---M--	200	added ('OK')	image/png	etag:%22fe07f3b6bdf0ab4eee005a9ba4d8ef86%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/champion-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/champion-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:24	22265/22265	---M--	200	added ('OK')	image/png	etag:%22ecafaee9623d39932b54499cb59ae0ec%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/support.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/support.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:25	26673/26673	---M--	200	added ('OK')	image/png	etag:%220272030fd59cc8bcc78664e024173494%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/community-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/community-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:26	25807/25807	---M--	200	added ('OK')	image/png	etag:%22ff3a359486aae6d8cc3baa98ef8459f4%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/fruit.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/fruit.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:27	44743/44743	---M--	200	added ('OK')	image/png	etag:%2251eb2de0b6ec23b9ce02b4870279fa0d%22	https://haitacmanhnhat.vn/st-ms/imgs/menu/btn-login-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/menu/btn-login-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:28	22050/22050	---M--	200	added ('OK')	image/png	etag:%2221e36a2c78519cca9ceca6ed21c306f3%22	https://haitacmanhnhat.vn/st-ms/imgs/btn-page-1.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/btn-page-1.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:29	19480/19480	---M--	200	added ('OK')	image/png	etag:%220f2bf50779093d7e1fdd34bea0f5c98d%22	https://haitacmanhnhat.vn/st-ms/imgs/btn-page-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/btn-page-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:30	19165/19165	---M--	200	added ('OK')	image/png	etag:%2249c369a50e899ab4ee48e830bda41f10%22	https://haitacmanhnhat.vn/st-ms/imgs/btn-page-3.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/btn-page-3.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:31	32390/32390	---M--	200	added ('OK')	image/png	etag:%22fc18eb295d2dba96d52d8f4a16ca7d13%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/bg-menu.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/bg-menu.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:32	59420/59420	---M--	200	added ('OK')	image/png	etag:%229476f9db4cd6b383363e3aa18d683319%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-download-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-download-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:33	25392/25392	---M--	200	added ('OK')	image/png	etag:%22cb0f0ce31fb60d5a99105bd760532bba%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-pay-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-pay-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:34	27339/27339	---M--	200	added ('OK')	image/png	etag:%22393c5ea1be4c6e33fed4a144ddf9a969%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-support-download-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-support-download-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:36	27742/27742	---M--	200	added ('OK')	image/png	etag:%2243aa7003fa8c721e367842541b0a6bcb%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-code-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/btn-code-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:37	2146/2146	---M--	200	added ('OK')	image/png	etag:%226a82094bf9dca680c530825187abab3b%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/facebook-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/facebook-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:38	2657/2657	---M--	200	added ('OK')	image/png	etag:%226a4c91fb1ab3d55125cfa2af3f7292d5%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/tiktok-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/tiktok-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:39	2145/2145	---M--	200	added ('OK')	image/png	etag:%225596818416877797021d27484b0926ff%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/youtube-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/youtube-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:40	3355/3355	---M--	200	added ('OK')	image/png	etag:%22109c6745a19b49183d2bbc33295c4a9a%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/group-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/group-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:41	3512/3512	---M--	200	added ('OK')	image/png	etag:%22b731bc62909f33aa396c136dc8350f12%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/discord-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/discord-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:42	2819/2819	---M--	200	added ('OK')	image/png	etag:%2270d821ac51a4f72025162a7b487962cc%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/zalo-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/social/zalo-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:43	1223/1223	---M--	200	added ('OK')	image/png	etag:%22add5f624179e868d4aacc45cfc56260d%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/icon-turn-in.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/icon-turn-in.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:44	1247/1247	---M--	200	added ('OK')	image/png	etag:%22c3111986cd8656cb9067672db7fdb668%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/icon-turn-out.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/right-menu/icon-turn-out.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:45	48676/48676	---M--	200	added ('OK')	image/png	etag:%2260f401f4f91cb33e424c3a61000fc221%22	https://haitacmanhnhat.vn/st-ms/imgs/page1/bg-btn-group.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page1/bg-btn-group.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:46	47494/47494	---M--	200	added ('OK')	image/png	etag:%2244046d2915043572ada5765df5cf2cb7%22	https://haitacmanhnhat.vn/st-ms/imgs/page1/btn-download-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page1/btn-download-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:47	34733/34733	---M--	200	added ('OK')	image/png	etag:%22f95d8861f6f0b3f9acf2b4c6bbbc482a%22	https://haitacmanhnhat.vn/st-ms/imgs/page1/btn-support-download-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page1/btn-support-download-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:48	33492/33492	---M--	200	added ('OK')	image/png	etag:%22c3ea03bdcd8fc634b2878c89cf739c84%22	https://haitacmanhnhat.vn/st-ms/imgs/page1/btn-code-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page1/btn-code-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:49	56136/56136	---M--	200	added ('OK')	image/png	etag:%222f55fa75a06f103d6cf3f862164cb89b%22	https://haitacmanhnhat.vn/st-ms/imgs/page1/btn-pay-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page1/btn-pay-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:51	5660/5660	---M--	200	added ('OK')	image/png	etag:%22337b55f9e5bf4464f08045301803c14c%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/slides/bg-slide-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/slides/bg-slide-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:52	915195/915195	---M--	200	added ('OK')	image/png	etag:%22a8878a7c5ecec6662d72f018c8d621fe%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/bg-page3.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/bg-page3.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:52	27297/27297	---M--	200	added ('OK')	image/png	etag:%22283fa92ca7001eb548cf4889e49a447c%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/menu/news-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/menu/news-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:53	28040/28040	---M--	200	added ('OK')	image/png	etag:%224e5a0771398e5089cc5f3f14a8ff95bc%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/menu/promotion-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/menu/promotion-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:54	27276/27276	---M--	200	added ('OK')	image/png	etag:%224a9c99f5a8bf782531a4ca05b0b97c78%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/menu/update-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/menu/update-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:55	1859/1859	---M--	200	added ('OK')	image/png	etag:%22a6e65131ab6534d9400ae9cfce05a1a7%22	https://haitacmanhnhat.vn/st-ms/imgs/bg-input-search.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/bg-input-search.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:56	21634/21634	---M--	200	added ('OK')	image/png	etag:%22f506c799ad1239bf3cbc6b1a4004163c%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/btn-more-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/btn-more-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:59	1168664/1168664	---M--	200	added ('OK')	image/png	etag:%22f57cb530c4c1bb29010e4f1eec26ffe4%22	https://haitacmanhnhat.vn/st-ms/imgs/page3/bg-page3.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page3/bg-page3.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:59	11464/11464	---M--	200	added ('OK')	image/png	etag:%22214464ea79bf2e835c15b9ff000da59b%22	https://haitacmanhnhat.vn/st-ms/imgs/page3/th-rank-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page3/th-rank-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:42:59	499454/499454	---M--	200	added ('OK')	image/png	etag:%22b30a55cb8e7a8f4b90dfc9bcce71948d%22	https://haitacmanhnhat.vn/st-ms/imgs/page3/bg-table.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page3/bg-table.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:00	14632/14632	---M--	200	added ('OK')	image/png	etag:%22d090b2c3018a2622d0d805f75a967e2b%22	https://haitacmanhnhat.vn/st-ms/imgs/page3/th-user.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page3/th-user.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:01	14264/14264	---M--	200	added ('OK')	image/png	etag:%22be02533017402a6077f28a7033eb1cde%22	https://haitacmanhnhat.vn/st-ms/imgs/page3/th-power.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page3/th-power.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:02	13840/13840	---M--	200	added ('OK')	image/png	etag:%225fa755064df8e5e89af9a23f5134b482%22	https://haitacmanhnhat.vn/st-ms/imgs/page3/th-server.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page3/th-server.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:04	37567/37567	---M--	200	added ('OK')	image/png	etag:%22d3835a7733a9d6d95a7826b1cbbe43a3%22	https://haitacmanhnhat.vn/st-ms/imgs/lastpage/facebook.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/lastpage/facebook.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:04	403905/403905	---M--	200	added ('OK')	image/png	etag:%2219d698f2e6363c6e7d396601df67ae65%22	https://haitacmanhnhat.vn/st-ms/imgs/lastpage/bg-lastpage.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/lastpage/bg-lastpage.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:05	36833/36833	---M--	200	added ('OK')	image/png	etag:%2233c453042fe369621f9dc6457c9e931b%22	https://haitacmanhnhat.vn/st-ms/imgs/lastpage/tiktok.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/lastpage/tiktok.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:06	35982/35982	---M--	200	added ('OK')	image/png	etag:%22470bd9a08cad1641c48b54fbad160127%22	https://haitacmanhnhat.vn/st-ms/imgs/lastpage/youtube.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/lastpage/youtube.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:07	37138/37138	---M--	200	added ('OK')	image/png	etag:%22de196173425cf19a29033b0789397f62%22	https://haitacmanhnhat.vn/st-ms/imgs/lastpage/group.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/lastpage/group.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:08	36814/36814	---M--	200	added ('OK')	image/png	etag:%22dac031cb65de0ffa73a12f2d9bad8c2e%22	https://haitacmanhnhat.vn/st-ms/imgs/lastpage/discord.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/lastpage/discord.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:09	36845/36845	---M--	200	added ('OK')	image/png	etag:%22c42ed24727ba0bcb465167c8fa9ca18d%22	https://haitacmanhnhat.vn/st-ms/imgs/lastpage/zalo.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/lastpage/zalo.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:11	42834/42834	---M--	200	added ('OK')	image/png	etag:%229d1e8cec60fc31bd19a7a3502d553a22%22	https://haitacmanhnhat.vn/st-ms/imgs/bg-sub-layout-2.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/bg-sub-layout-2.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:12	957387/957387	---M--	200	added ('OK')	image/jpeg	etag:%22f68907e11851776d05b8a28d77aa588b%22	https://haitacmanhnhat.vn/st-ms/imgs/bg-subpage.jpg	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/bg-subpage.jpg	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:12	1588/1588	---M--	200	added ('OK')	image/png	etag:%22153ec0ad911e4704f140538425ea6d71%22	https://haitacmanhnhat.vn/st-ms/imgs/subpage/page-title.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/subpage/page-title.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:13	24907/24907	---M--	200	added ('OK')	image/png	etag:%22e303773f111fbcdf54216cc4ea42c23c%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/menu/news-3.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/menu/news-3.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
19:43:14	25788/25788	---M--	200	added ('OK')	image/png	etag:%226d5f1d0bb22e3327436b3534a988abca%22	https://haitacmanhnhat.vn/st-ms/imgs/page2/menu/promotion-3.png	./haitac_site/haitacmanhnhat.vn/st-ms/imgs/page2/menu/promotion-3.png	(from https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100049)
